date,T,Po,P,U,Ff,N,Tn,Tx,H,VV,Td,RRR,sss
2022-12-06 22:00:00,-26.0,740.4,784.9,71.0,0,Облаков нет.,,,,10.0,-29.7,,
2022-12-07 01:00:00,-25.4,740.4,784.7,73.0,0,"90  или более, но не 100%",,,300-600,4.0,-28.8,,
2022-12-07 04:00:00,-28.0,740.2,785.0,71.0,0,70 – 80%.,,,600-1000,4.0,-31.7,,
2022-12-07 07:00:00,-27.2,740.0,784.6,71.0,0,70 – 80%.,-28.2,,600-1000,4.0,-30.9,"0,3",30.0
2022-12-07 10:00:00,-28.7,740.3,785.2,68.0,0,70 – 80%.,-29.3,,"2500 или более, или облаков нет.",10.0,-32.7,,
2022-12-07 13:00:00,-22.0,739.8,783.5,69.0,0,20–30%.,,,"2500 или более, или облаков нет.",20.0,-26.2,,
2022-12-07 16:00:00,-23.3,739.1,783.0,72.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",50.0,-26.9,,
2022-12-07 19:00:00,-27.5,739.6,784.3,71.0,0,60%.,,-20.0,"2500 или более, или облаков нет.",10.0,-31.1,Осадков нет,
2022-12-07 22:00:00,-26.7,740.0,784.6,68.0,0,60%.,,,"2500 или более, или облаков нет.",10.0,-30.8,,
2022-12-08 01:00:00,-27.2,740.0,784.7,67.0,0,60%.,,,"2500 или более, или облаков нет.",10.0,-31.4,,
2022-12-08 04:00:00,-28.4,740.5,785.3,66.0,0,Облаков нет.,,,,10.0,-32.8,,
2022-12-08 07:00:00,-29.3,740.8,785.8,66.0,0,"90  или более, но не 100%",-29.4,,"2500 или более, или облаков нет.",4.0,-33.6,Следы осадков,29.0
2022-12-08 13:00:00,-21.9,740.7,784.4,67.0,0,Облаков нет.,,,,10.0,-26.4,,
2022-12-08 19:00:00,-27.1,739.8,784.4,71.0,0,Облаков нет.,,-19.0,,10.0,-30.7,Следы осадков,
2022-12-09 01:00:00,-26.5,738.7,783.1,69.0,0,Облаков нет.,,,,10.0,-30.5,,
2022-12-09 10:00:00,-29.1,738.6,783.5,65.0,0,20–30%.,-31.7,,"2500 или более, или облаков нет.",10.0,-33.6,,
2022-12-09 13:00:00,-20.6,738.0,781.3,68.0,0,"10%  или менее, но не 0",,,"2500 или более, или облаков нет.",20.0,-25.0,,28.0
2022-12-09 16:00:00,-21.6,737.5,780.9,74.0,0,40%.,,,"2500 или более, или облаков нет.",10.0,-25.0,,
2022-12-09 19:00:00,-25.7,738.1,782.3,73.0,0,Облаков нет.,,-16.3,,10.0,-29.2,Следы осадков,
2022-12-09 22:00:00,-26.0,738.1,782.5,69.0,0,Облаков нет.,,,,10.0,-30.0,,
2022-12-10 01:00:00,-26.6,738.0,782.4,68.0,0,Облаков нет.,,,,10.0,-30.8,,
2022-12-10 04:00:00,-27.4,737.5,782.0,67.0,0,Облаков нет.,,,,10.0,-31.6,,
2022-12-10 07:00:00,-25.9,738.1,782.3,69.0,0,70 – 80%.,,,"2500 или более, или облаков нет.",4.0,-29.9,Следы осадков,28.0
2022-12-10 10:00:00,-22.0,738.9,782.5,73.0,0,"90  или более, но не 100%",,,600-1000,4.0,-25.6,,
2022-12-10 13:00:00,-19.4,738.7,781.9,75.0,0,"90  или более, но не 100%",,,300-600,4.0,-22.8,,
2022-12-10 16:00:00,-16.1,737.8,780.4,75.0,0,"90  или более, но не 100%",,,300-600,4.0,-19.5,,
2022-12-10 19:00:00,-22.5,737.8,781.5,77.0,0,40%.,,-14.7,"2500 или более, или облаков нет.",10.0,-25.5,"0,5",
2022-12-10 22:00:00,-24.0,737.8,781.8,76.0,0,50%.,,,"2500 или более, или облаков нет.",10.0,-27.0,,
2022-12-11 01:00:00,-19.9,737.2,780.4,75.0,0,"90  или более, но не 100%",,,300-600,4.0,-23.2,,
2022-12-11 04:00:00,-19.8,737.1,780.2,77.0,1,"90  или более, но не 100%",,,300-600,4.0,-22.8,,
2022-12-11 07:00:00,-15.2,737.2,779.6,81.0,3,100%.,-25.0,,300-600,4.0,-17.8,2,32.0
2022-12-11 10:00:00,-13.0,738.7,780.7,77.0,2,"90  или более, но не 100%",,,300-600,4.0,-16.2,,
2022-12-11 13:00:00,-12.5,739.3,781.3,75.0,3,100%.,,,300-600,4.0,-16.0,,
2022-12-11 16:00:00,-14.0,739.0,781.3,78.0,2,100%.,,,200-300,4.0,-17.0,,
2022-12-11 19:00:00,-12.6,739.6,781.6,80.0,0,100%.,,-12.1,200-300,4.0,-15.3,1,
2022-12-11 22:00:00,-13.3,739.5,781.6,82.0,0,100%.,,,200-300,4.0,-15.8,,
2022-12-12 01:00:00,-16.3,739.6,782.2,79.0,0,"90  или более, но не 100%",,,300-600,4.0,-19.1,,
2022-12-12 04:00:00,-18.9,739.5,782.6,77.0,0,"90  или более, но не 100%",,,300-600,4.0,-21.9,,
2022-12-12 07:00:00,-22.6,739.8,783.5,74.0,0,60%.,-22.6,,600-1000,10.0,-26.0,1,33.0
2022-12-12 10:00:00,-23.3,740.5,784.5,73.0,0,"90  или более, но не 100%",-23.6,,"2500 или более, или облаков нет.",10.0,-26.8,,
2022-12-12 13:00:00,-14.2,740.3,782.7,72.0,0,Облаков нет.,,,,10.0,-18.2,,
2022-12-12 16:00:00,-16.1,739.4,782.0,79.0,0,Облаков нет.,,,,10.0,-19.0,,
2022-12-12 19:00:00,-21.4,738.7,782.2,74.0,0,Облаков нет.,,-13.5,,10.0,-24.8,Осадков нет,
2022-12-12 22:00:00,-24.3,736.7,780.7,71.0,0,Облаков нет.,,,,10.0,-28.1,,
2022-12-13 04:00:00,-19.0,732.0,774.7,77.0,0,100%.,,,300-600,4.0,-22.1,,
2022-12-13 10:00:00,-13.9,728.2,769.8,81.0,0,100%.,,,200-300,2.0,-16.5,,
2022-12-13 13:00:00,-7.9,727.6,768.2,86.0,3,100%.,,,200-300,2.0,-9.8,,40.0
2022-12-13 16:00:00,-7.3,727.6,768.1,84.0,3,100%.,,,200-300,4.0,-9.5,,
2022-12-13 19:00:00,-7.2,728.0,768.5,85.0,3,100%.,,-7.1,200-300,2.0,-9.3,5,
2022-12-13 22:00:00,-8.1,728.5,769.3,81.0,5,100%.,,,200-300,4.0,-10.9,,
2022-12-14 01:00:00,-9.5,729.6,770.5,83.0,2,100%.,,,100-200,4.0,-11.9,,
2022-12-14 04:00:00,-11.6,732.1,773.6,78.0,2,100%.,,,300-600,4.0,-14.7,,
2022-12-14 07:00:00,-13.8,735.3,777.3,79.0,1,100%.,-13.8,,300-600,4.0,-16.7,3,46.0
2022-12-14 10:00:00,-22.9,738.4,782.1,76.0,0,20–30%.,-22.9,,"2500 или более, или облаков нет.",10.0,-26.0,,
2022-12-14 13:00:00,-15.8,740.3,782.9,73.0,0,20–30%.,,,"2500 или более, или облаков нет.",10.0,-19.6,,
2022-12-14 16:00:00,-19.9,742.1,785.6,78.0,0,Облаков нет.,,,,10.0,-22.8,,
2022-12-14 19:00:00,-25.0,744.4,788.9,75.0,0,Облаков нет.,,-13.6,,10.0,-28.1,Следы осадков,
2022-12-14 22:00:00,-27.9,745.5,790.6,69.0,0,Облаков нет.,,,,10.0,-31.9,,
2022-12-15 01:00:00,-28.0,746.5,791.6,67.0,0,Облаков нет.,,,,10.0,-32.2,,
2022-12-15 04:00:00,-28.3,747.2,792.4,66.0,0,Облаков нет.,,,,10.0,-32.7,,
2022-12-15 07:00:00,-29.3,747.7,793.2,65.0,0,Облаков нет.,-29.3,,,10.0,-33.8,Следы осадков,46.0
2022-12-15 10:00:00,-28.5,748.4,793.8,66.0,0,70 – 80%.,-31.3,,"2500 или более, или облаков нет.",20.0,-32.9,,
2022-12-15 13:00:00,-19.7,748.0,791.7,75.0,0,"90  или более, но не 100%",,,"2500 или более, или облаков нет.",20.0,-23.1,,
2022-12-15 16:00:00,-16.4,748.0,791.2,77.0,0,100%.,,,"2500 или более, или облаков нет.",50.0,-19.5,,
2022-12-15 19:00:00,-16.3,748.3,791.5,78.0,0,100%.,,-15.9,"2500 или более, или облаков нет.",10.0,-19.3,Следы осадков,
